id,st_name,oneway,geometry,speed_lim,frc,length_m,tot_inj_sum,crash_count,pred_crash,bikeway_type,bikelane_id
52912,5TH,B,"LINESTRING (-79.91330419696047 40.453895197297605, -79.91294431329501 40.4539376288857, -79.91258537001417 40.45398141285222, -79.91242361307644 40.454037296943184)",35,3,76.78883363907329,1.0,3.0,1.4386355017135857,Cautionary Bike Route,112.0
52932,BRADDOCK,B,"LINESTRING (-79.89516169773037 40.447132691476945, -79.8952812489643 40.44687991741158, -79.89538430831077 40.44661715439889, -79.89548555016101 40.446353735855844, -79.89554518609276 40.446194745317946)",35,3,109.1667356706187,0.0,0.0,1.466267116560851,Bike Lanes,102.0
52933,BRADDOCK,B,"LINESTRING (-79.89254703325379 40.43064183571348, -79.89234793707051 40.43017118805275, -79.89222746534074 40.42988511234518, -79.89215438273337 40.42970524337468, -79.89210178704086 40.42957647926317)",35,3,124.2013424910748,5.0,3.0,1.4792776156297438,Cautionary Bike Route,97.0
52962,LIBERTY,B,"LINESTRING (-79.9419234930955 40.45784749893473, -79.94162537527593 40.457689088522265, -79.94133177289703 40.45753127731575, -79.9410601713564 40.45738677928855)",35,3,89.33776831618293,1.0,1.0,1.4492825405375502,Bike Lanes,61.0
53120,5TH,B,"LINESTRING (-79.94902945158712 40.44693578567764, -79.94864540447143 40.44697947491539, -79.9482867040038 40.44700140139825, -79.94793698303067 40.44702315418868, -79.94757112179715 40.44704590108585, -79.94728414721233 40.447063027357636)",35,3,148.80804696577917,0.0,0.0,1.500821083758339,Cautionary Bike Route,29.0
53121,5TH,B,"LINESTRING (-79.95058846567696 40.44679970857121, -79.95022159550976 40.44681905080928, -79.94988620014803 40.446839163875815, -79.949506441541 40.446876597125495, -79.94915110799664 40.44691905602342, -79.94902945158712 40.44693578567764)",35,3,133.232500594055,0.0,0.0,1.4871483457703978,Cautionary Bike Route,29.0
53122,5TH,B,"LINESTRING (-79.95191134328441 40.446476588031565, -79.95170289078368 40.44661442010438, -79.95154235052588 40.44667857249384, -79.95133399230576 40.44673677178132, -79.95111497369423 40.446771148513946, -79.95073108701749 40.446792187584165, -79.95058846567696 40.44679970857121)",35,3,121.33706129340146,1.0,3.0,1.4767900817294257,Cautionary Bike Route,29.0
53123,5TH,TF,"LINESTRING (-79.95242067628112 40.44611472756928, -79.95215019476518 40.4463065991377, -79.95191134328441 40.446476588031565)",35,3,59.01146821655228,0.0,1.0,1.4236861976105075,Cautionary Bike Route,29.0
53124,5TH,TF,"LINESTRING (-79.95656928945259 40.4431517624714, -79.95630235600922 40.443341517173444, -79.95603984220155 40.44352912657096, -79.95577730576804 40.44371605201135, -79.95568510895387 40.44378165174935)",35,3,102.57357847008032,0.0,0.0,1.4605977486443655,Cautionary Bike Route,29.0
53127,5TH,TF,"LINESTRING (-79.9574378981173 40.44251323678819, -79.95717557032033 40.44270633885725, -79.95691676652486 40.44289731271155, -79.95665793764468 40.44308759996933, -79.95656928945259 40.4431517624714)",35,3,102.27472008856054,0.0,0.0,1.460341284288527,Cautionary Bike Route,29.0
53128,5TH,TF,"LINESTRING (-79.95785387905683 40.44221079787301, -79.95755372905099 40.44242864962483, -79.9574378981173 40.44251323678819)",35,3,48.7223884426011,0.0,0.0,1.4151050031287424,Cautionary Bike Route,29.0
53131,5TH,TF,"LINESTRING (-79.958468336469 40.44176864407752, -79.95819005423928 40.441968230744344, -79.95791098589898 40.44217126403275, -79.95785387905683 40.44221079787301)",35,3,71.62089586448487,2.0,3.0,1.4342735795953878,Cautionary Bike Route,29.0
53147,5TH,TF,"LINESTRING (-79.96016503959477 40.44054656462432, -79.95990200911551 40.44074517748117, -79.9596490564011 40.44092231666367, -79.95938303715776 40.44111206140592)",35,3,91.37223968678418,0.0,1.0,1.4510160783921462,Cautionary Bike Route,29.0
53149,5TH,TF,"LINESTRING (-79.96027451102553 40.44046003501718, -79.96016503959477 40.44054656462432)",35,3,13.365015556311235,4.0,9.0,1.3860089402548852,On Street Bike Route,11.0
53150,5TH,TF,"LINESTRING (-79.96207098446466 40.4391316743726, -79.96181045629704 40.43932406576345, -79.96177012131328 40.43935435570327)",35,3,35.54298095456692,0.0,0.0,1.4041887617738835,Cautionary Bike Route,29.0
53273,EAST END,B,"LINESTRING (-79.89357187041534 40.43394594257606, -79.89333701982497 40.433622861210836)",25,4,41.0429797832777,0.0,0.0,0.1211762281137757,On Street Bike Route,99.0
53300,FORBES,FT,"LINESTRING (-79.97595391884536 40.43726149327866, -79.97559762430022 40.43724570192695, -79.97523863763547 40.43722996312487, -79.97491719529121 40.43721581736624, -79.97488055012796 40.43721420499745, -79.97449007264534 40.437197009905084)",35,3,124.42146248720138,0.0,0.0,1.479468955883839,Cautionary Bike Route,27.0
53303,5TH,B,"LINESTRING (-79.92237194867245 40.45257668595622, -79.92207535384648 40.45268660026216, -79.92175817696484 40.45274335802295, -79.92172510331939 40.452748784647014, -79.9216661184457 40.45275881773802, -79.92149801052301 40.452784628293486, -79.92109654734455 40.452847088255524, -79.9207707331123 40.452886843278435, -79.92071255772338 40.452894114859866)",35,3,145.89497364582502,0.0,0.0,1.4982543679560134,None,
53304,5TH,B,"LINESTRING (-79.92397133937286 40.45193154985088, -79.92365469173845 40.452060379767474, -79.92333714487008 40.45218922660098, -79.92301959799627 40.45231807343749, -79.92270294675916 40.45244690163877, -79.92237194867245 40.45257668595622)",35,3,153.44232795206804,0.0,0.0,1.5049134245656022,None,
53305,5TH,B,"LINESTRING (-79.9255076896622 40.45131091524449, -79.9251599273343 40.45144994723537, -79.92484146604839 40.45157812907731, -79.9245248217634 40.45170696228551, -79.92420727942805 40.45183581239522, -79.92397133937286 40.45193154985088)",35,3,147.4415276604265,0.0,0.0,1.4996164932776426,None,
53306,5TH,B,"LINESTRING (-79.92578718796122 40.45120062727986, -79.9255076896622 40.45131091524449)",35,3,26.688319261462766,0.0,0.0,1.396901955052936,None,
53307,5TH,B,"LINESTRING (-79.93196965713243 40.4490881886901, -79.93162202232052 40.44920974441185, -79.9312910888483 40.44931278105385, -79.93098061024205 40.449409252627284)",35,3,91.19086772567367,0.0,0.0,1.4508614503308785,None,
53308,5TH,B,"LINESTRING (-79.93255248651667 40.448918279931135, -79.93222867456247 40.44901912546134, -79.93196965713243 40.4490881886901)",35,3,52.9424556346535,0.0,0.0,1.4186183066319562,None,
53309,5TH,B,"LINESTRING (-79.93420521497107 40.44839967114012, -79.93386986725015 40.44850485902388, -79.93353718907801 40.44860930811969, -79.93320448767108 40.44871307021907, -79.93287270662687 40.448817500413135, -79.93255248651667 40.448918279931135)",35,3,151.5860699359869,1.0,3.0,1.5032729023541764,None,
53310,5TH,B,"LINESTRING (-79.93474427146622 40.44823091166398, -79.93460639264634 40.44827401804471, -79.93427461475282 40.44837845229255, -79.93420521497107 40.44839967114012)",35,3,49.425534680282965,0.0,2.0,1.4156897839503297,None,
53311,5TH,B,"LINESTRING (-79.94245245133139 40.44741426926602, -79.94208689822392 40.447446602400106, -79.94173021202457 40.44747533482618, -79.94137253835592 40.447501338135375, -79.94108394374122 40.44752397132992, -79.94092975738964 40.4475351327979)",35,3,129.88803444997336,0.0,0.0,1.4842287446774105,None,
53312,5TH,B,"LINESTRING (-79.94383408410559 40.44732146503607, -79.94347194563038 40.447348246084864, -79.94309813189031 40.44737524754592, -79.94275651265114 40.447397517311714, -79.94245245133139 40.44741426926602)",35,3,117.67836252499976,10.0,12.0,1.4736187055301246,None,
53313,SHADY,B,"LINESTRING (-79.9202033208621 40.44276472896539, -79.92010325619516 40.442503008538246, -79.92002277121865 40.44223542872575, -79.91994625370477 40.44197944409052, -79.91990232500025 40.441814833336224)",25,3,108.58734704678301,0.0,1.0,0.7055064145507948,On Street Bike Route,106.0
53314,SHADY,B,"LINESTRING (-79.91990232500025 40.441814833336224, -79.91981968598041 40.44150816680321, -79.91974185968223 40.44126730861168, -79.91965778601953 40.440999796824414, -79.91961273530708 40.440716450329255, -79.91959582867443 40.440442184885086, -79.91958783972848 40.44027758569302)",25,3,173.3575435021533,0.0,1.0,0.7328739460629844,On Street Bike Route,106.0
53385,CENTRE,B,"LINESTRING (-79.93647796098378 40.45654510270286, -79.9347862720544 40.45704560859941, -79.93445252171395 40.45714596003477, -79.93411690755195 40.45724428813891, -79.93405726679258 40.45726188910904)",35,3,220.2373475620497,0.0,0.0,1.5651520508279249,None,
53386,CENTRE,B,"LINESTRING (-79.93859121162505 40.455909615484934, -79.9382484259909 40.45600809072309, -79.93647796098378 40.45654510270286)",35,3,192.6648128149151,0.0,0.0,1.5399990954141003,None,
53387,AIKEN,B,"LINESTRING (-79.93871776840247 40.456098742328216, -79.93859121162505 40.455909615484934)",35,3,23.588140066457026,0.0,0.0,1.394359657947005,On Street Bike Route,52.0
53388,CENTRE,B,"LINESTRING (-79.94639023095397 40.45357942403407, -79.94605384439713 40.453680548030064, -79.94571922945791 40.45378095091249, -79.94554569153017 40.453832986029134, -79.94521105269139 40.453932699603286, -79.94487641410052 40.45403241398535, -79.94454087520914 40.4541321426702, -79.94444832374914 40.45415998709165)",35,3,176.90722203396388,2.0,1.0,1.5258062206385257,On Street Bike Route,58.0
53389,CENTRE,B,"LINESTRING (-79.94734684839008 40.45329077773191, -79.94703716076992 40.45338384511997, -79.94670257105078 40.45348493508709, -79.94639023095397 40.45357942403407)",35,3,87.25574666628037,0.0,0.0,1.4475106301352005,On Street Bike Route,58.0
53390,CENTRE,B,"LINESTRING (-79.95269046947492 40.451680222696844, -79.95201777673843 40.451883876727365)",35,3,61.38718747928047,0.0,0.0,1.4256749541930436,On Street Bike Route,58.0
53391,CENTRE,B,"LINESTRING (-79.95334827247738 40.45148851744304, -79.953018934232 40.451584722552695, -79.95269046947492 40.451680222696844)",35,3,59.7290761272244,1.0,3.0,1.4242866272671086,On Street Bike Route,58.0
53392,CENTRE,B,"LINESTRING (-79.9540467996565 40.45127818470665, -79.95371140012176 40.45138137111967, -79.95334827247738 40.45148851744304)",35,3,63.70004343744618,0.0,0.0,1.427613755572935,On Street Bike Route,58.0
53393,CENTRE,B,"LINESTRING (-79.95490405139817 40.45097557896838, -79.95484520753703 40.450989744286304, -79.95453165375918 40.45112889878616, -79.95419892859623 40.451231350073996, -79.9540467996565 40.45127818470665)",35,3,80.34754208476242,1.0,1.0,1.4416468875441257,On Street Bike Route,58.0
53395,CENTRE,B,"LINESTRING (-79.95847320846865 40.44844921039893, -79.95822242013223 40.44859422073038, -79.95798756220358 40.44875278510111, -79.95772801674087 40.44893672685444)",35,3,83.31191398615209,3.0,1.0,1.4441601564035145,On Street Bike Route,58.0
53403,PEEBLES,B,"LINESTRING (-79.89358877479607 40.44378042026481, -79.89361982412555 40.443683054044456, -79.89370179628696 40.443406953666994)",25,4,42.570285014368075,0.0,0.0,0.12128502268730992,None,
53404,PEEBLES,B,"LINESTRING (-79.89370179628696 40.443406953666994, -79.8937391337771 40.44328132632174, -79.89381855974976 40.443038223543795)",25,4,42.1326167847543,0.0,0.0,0.12125383627382193,None,
53405,PEEBLES,B,"LINESTRING (-79.89381855974976 40.443038223543795, -79.89384676076716 40.44293610402716, -79.89392255457058 40.44266355028816)",25,4,42.53439057019147,0.0,0.0,0.12128246469694046,None,
53406,PEEBLES,B,"LINESTRING (-79.89311228774854 40.44538319656949, -79.89312519493886 40.445336965113285, -79.89320384080182 40.44506916341725, -79.8932824860404 40.44480136165538, -79.89335178857414 40.444563101775316, -79.89335214682704 40.44456187087279)",25,4,93.45475423459231,0.0,0.0,0.12496605921992716,None,
53407,PEEBLES,B,"LINESTRING (-79.89468246674507 40.43983156700957, -79.89474905780216 40.43955231784873, -79.89475313223295 40.4395351746591, -79.8948069033578 40.439308926364234)",25,4,58.99409950316391,0.0,0.0,0.1224611315305139,None,
53438,SHADY,B,"LINESTRING (-79.91923738073709 40.437118227910226, -79.91919987008936 40.436845721985485, -79.91916323553355 40.43657251314043, -79.91912572548864 40.436300007166416, -79.91911721281711 40.43623083587855)",35,3,99.07534385163491,0.0,0.0,1.4575985697701166,On Street Bike Route,106.0
53533,BRADDOCK,B,"LINESTRING (-79.8959745924681 40.435826843066074, -79.89586320136225 40.435572864601106, -79.89574892126876 40.43531276342398, -79.89572180495789 40.435249366663164, -79.89569382558469 40.43518618861486, -79.89566498697233 40.43512323821607, -79.89563529044443 40.435060519945935, -79.89560473979539 40.43499804184098, -79.89557333758437 40.43493581015901)",35,3,104.65879758841079,2.0,1.0,1.4623884266026081,Cautionary Bike Route,97.0
53859,LACLAIR,B,"LINESTRING (-79.89699966465344 40.433343435816866, -79.89681955751934 40.43310377845015, -79.89664571325113 40.43286331711247, -79.89647189325467 40.43262354242803, -79.89617876273232 40.43221871922866)",25,4,143.02082209556025,0.0,0.0,0.1286591093434751,None,
53923,LIBERTY,B,"LINESTRING (-79.95812323501936 40.46267668849473, -79.95796218190262 40.46270374536365, -79.95761090085061 40.46276262628377, -79.95728463362495 40.46281690794042)",35,3,72.81693376987808,2.0,3.0,1.4352819001826105,Bike Lanes,61.0
53933,5TH,B,"LINESTRING (-79.94416486100693 40.44729733764085, -79.94401783720697 40.44730767990389, -79.94383408410559 40.44732146503607)",35,3,28.191670196174115,0.0,0.0,1.3981364439981847,None,
53934,5TH,B,"LINESTRING (-79.94536893423323 40.44721543603625, -79.945024555633 40.447235705574464, -79.94469999828534 40.44725765885598, -79.94434234923301 40.44728435739038, -79.94416486100693 40.44729733764085)",35,3,102.5642509124967,6.0,5.0,1.4605897435500328,None,
53935,WILKINS,B,"LINESTRING (-79.93638669472648 40.4475339868964, -79.93604118048445 40.44743618042754, -79.93570471502923 40.44734026298457, -79.93535920276797 40.44724245447398)",35,3,92.99279032309303,1.0,2.0,1.452398405085765,On Street Bike Route,105.0
53947,5TH,TF,"LINESTRING (-79.96308797478115 40.438374179739334, -79.96286737126476 40.438540482837084, -79.96260857705671 40.43873078353821, -79.96250860545786 40.438805463725394, -79.96225075093479 40.43899711941369, -79.96207098446466 40.4391316743726)",35,3,120.51482441185631,1.0,1.0,1.4760767691352126,Cautionary Bike Route,29.0
53948,5TH,TF,"LINESTRING (-79.96517859082738 40.43756497307455, -79.96514314055958 40.43758154222578, -79.96510723120687 40.437597523789314, -79.96507088026671 40.43761291202407, -79.96503410394008 40.437627697610395, -79.964996919754 40.43764187570753, -79.96495934514708 40.43765543877399, -79.96492139640903 40.43766838019094, -79.9648830922454 40.43768069509518, -79.96484445009489 40.43769237594521, -79.96480548754393 40.437703419700945, -79.96476622320947 40.43771381879833, -79.96472667470763 40.43772357109768, -79.96468686065546 40.43773266903496, -79.9646467986988 40.43774111137087, -79.9646065086921 40.4377488923194, -79.96456600937081 40.43775600791779, -79.96452531838072 40.437762456926876, -79.96448445560601 40.437768234460954, -79.96444343984126 40.437773338358035, -79.96440228870283 40.437777766478604)",35,3,70.52576771513672,0.0,0.0,1.4333509523036474,Cautionary Bike Route,29.0
53949,5TH,B,"LINESTRING (-79.91427044781804 40.45376247003978, -79.91391884505033 40.453810926797956, -79.91356454877915 40.453859434697584, -79.91330419696047 40.453895197297605)",35,3,83.28572626029451,0.0,0.0,1.444137934621559,Cautionary Bike Route,112.0
53953,WILKINS,B,"LINESTRING (-79.93340192362227 40.44659573573392, -79.93119368685333 40.4456352981866)",35,3,215.58898441095653,0.0,0.0,1.5608829864513836,On Street Bike Route,105.0
54005,I376 EB TO MONONGAHELA AVE,FT,"LINESTRING (-79.89538150245971 40.42590557150379, -79.89501388777703 40.425841691744836, -79.89468040736963 40.425777863648655, -79.89454934554844 40.42575215195814, -79.89417724279865 40.425688353774284, -79.89415738424577 40.42568529096416, -79.89379994780658 40.42565897333565, -79.89369305517708 40.42565889737516, -79.89333064146327 40.425673858650896)",45,4,177.09224619366793,0.0,0.0,0.5665830485199692,None,
54027,SAVANNAH,B,"LINESTRING (-79.89306389162648 40.43500769560501, -79.89273139388784 40.43455187972762, -79.8925933347691 40.434362920094024)",25,4,81.98639137128033,0.0,0.0,0.12412679225401825,None,
54053,LANCASTER,B,"LINESTRING (-79.89676178678084 40.429523890346765, -79.89640020838289 40.42901481776988)",25,4,64.3256199511279,0.0,0.0,0.12284536824708808,None,
54064,LIBERTY,B,"LINESTRING (-79.94217772063797 40.4579827158961, -79.9419234930955 40.45784749893473)",35,3,26.27883374199797,0.0,0.0,1.3965658915838985,Bike Lanes,61.0
54068,SHADY,B,"LINESTRING (-79.92071255772338 40.452894114859866, -79.92063785863313 40.45261132503212, -79.9205555633349 40.45234377888867, -79.92047329082382 40.452076920513925, -79.92044216188553 40.45197522437853, -79.92035986696088 40.45170767808823, -79.92029855199692 40.45150563914777)",25,3,158.15803014579905,0.0,2.0,0.7263578098878175,On Street Bike Route,106.0
54069,SHADY,B,"LINESTRING (-79.92029855199692 40.45150563914777, -79.92022998798365 40.45121792957109)",25,3,32.476509479099676,1.0,6.0,0.6746502739882374,On Street Bike Route,106.0
54070,SHADY,B,"LINESTRING (-79.92131662043732 40.448378247141115, -79.92142126618617 40.44811199525399, -79.92150262359897 40.447903843884625)",25,3,54.99717109674162,0.0,0.0,0.6836370837680188,On Street Bike Route,106.0
